x,y,title,User,Category,Description,Installations,Score,image
5.544808,10.912341,ABC Letters Candy - Baby Learn,Children,Literacy - English / ABCs,"🔮 ABC GO! Time to Learn Reading and Writing ABC Letters Phonics!  
Let's play!

⭐SPELL ALL THE AZ ALPHABET SURPRISE EGGS IN ONE ABC PHONICS BASKET
ABC Candy Baby Fun: ABC Kids lets toddlers and preschoolers play, spell and learn the A to Z letter...","50,000",n/a,https://play-lh.googleusercontent.com/_lXrtx4SfyRTloS2VhBrqvLBqoe9RchDLAIVowc0YxIT3CTg7Y-B3q9rz-APG-6Rkw
2.886634,8.063529,Little Stories: Bedtime Books,Children,Literacy - English / Reading and Stories,"The “Little Stories” series present bedtime fairy tales for children, in which kid plays the main part. It’s quite simple – just enter kid’s name and gender in the settings window and enjoy reading personalised books. This is free short story books f...","1,000,000",4.41,https://play-lh.googleusercontent.com/GuY_Ac2uc9fi-zKwHLhb-xNz6k3ce-7CSoZMAu5JUYgESVV-qLvdKldobAl4QMaPoQw
2.005272,11.045334,Gobble: Fruits and Vegetables,Children,General play,This is the funniest collection of delicious fruits and healthy vegetables! An educational game by Kidsopia that helps the little ones to recognize the most known fruits and vegetables. This app was created specifically for young children. The free v...,"10,000",n/a,https://play-lh.googleusercontent.com/YpnKxsMcLb6879pyi7HTjcV7wk05dobILfk1rs0YNnA-rrsbBJjzR6kKtFqgVq7w9Hg
3.9089193,12.6008835,Math learning games for kids,Children,Numeracy development,"Helping kids learn math through fun & engaging games.

With almost 100 Million players worldwide, Pazu is on its way to be a leader in the kids mobile games industry.
Play & Learn is an EdTech Gaming company that develops educational mobile games ...","50,000",n/a,https://play-lh.googleusercontent.com/dS62VziTZliH18F5Fbe0T_EjIFL25bJmi-ork4ugMbzz--dThaAICJTwwh-z6wFtYxo
-0.84030217,4.7521415,Exclusive Pumping Tracker,Parents,Tracking babies' rhythms,"Previously called PumpLog - Exclusive Pumping Tracker.

Have you ever wondered how many bags of frozen milk you've already stashed?
Is your milk supply already established? Add data to the app and check statistics! 

Easy and fast data entry wit...","10,000",4.75,https://play-lh.googleusercontent.com/Gg6PU7hl_TMjfy6opfth3IjA-VCdMip6RDp5sm_sMcm2VvyyO_dX_CfP8qN3pzV4v_L8
1.1485219,13.456951,"Coloring Games: Coloring Book, Painting, Glow Draw",Children,Drawing and colouring,"Kids love fun coloring games, and this Coloring Game is one of the best free coloring book and painting apps for children!

Coloring Games is filled with fun, colorful, and creative drawing and painting tools that help kids of all ages enjoy creati...","50,000,000",3.9,https://play-lh.googleusercontent.com/zEeVdf2QNSOGP5b_koYGD72o_LB5uLdABUoBvYSxNiPZjVRwcxF2j2a_e8c5KGgpKxk
2.8777604,8.399719,CBeebies Storytime: Read,Children,Literacy - English / Reading and Stories,"The CBeebies Storytime app is filled with free interactive storybooks to inspire a love of reading in kids. The children’s stories in the app promote CBeebies’ core values, with themes of inclusivity, sharing, friendship and more. There are two readi...","1,000,000",4.11,https://play-lh.googleusercontent.com/cuPspMyhInYWcySfgjwLBbLmnR-3rJG-bSk8MRojA_LqI02XQjbX8Dk1hzCupwxlOFak
1.2370721,13.500601,"Coloring book for kids - Doodle, Color & Draw Game",Children,Drawing and colouring,"A creative fun Coloring Book for kids & Coloring game of Doodling, painting, & drawing app for children with free coloring pages on Android!

Glow Coloring for fun & art kids games. Let's gather every one in your family to play with our fun colorin...","100,000",n/a,https://play-lh.googleusercontent.com/s-SnH7JUClSBY8W29d7C2T1RWJj2h59LWlNFNF-monyPdOso-DmthND7coQ09msYn3Ck
4.4497943,11.784073,FirstCry PlayBees - Kids Games,Children,Learning play,"One of the best ways to teach kids their first ABC's and 123 numbers is through fun games that are educational and entertaining!
FirstCry PlayBees app helps kids learn alphabet and their phonics, spellings and how to write (tracing) with lots of tod...","1,000,000",3.12,https://play-lh.googleusercontent.com/O6TxUc1EPtKz-NliZe7sf8Dc9L9V-P_r8MtAq86AmyB2fjKhjvWQP3Tpy1w8UuTKojw
0.73707974,4.999137,The Observant Mom,Parents,Tracking babies' rhythms,"The child developmental milestones as found at The Observant Mom website—but now in calendar form! The milestones covered in the app start at age 18 months and now go up to age 5! 
These milestones are the notorious “stages” or “phases” that childre...",500,5.0,https://play-lh.googleusercontent.com/Lw27TbxBfVx6-yKQXrWYOu3ZcXEh76WFNcZRx_I0xfx6Klh2bAGry1dldNJ3GIUKBbQ
1.0557439,9.294906,Sago Mini Monsters,Children,General play,"Create your own colorful monster! Make your monster happy with paint, food, and decorations. When you’re finished, snap a photo to share with mom and dad. Make as many monsters as you like. Each monster is unique. 

Sago Mini Monsters is a carefull...","10,000",n/a,https://play-lh.googleusercontent.com/X3lANwJoJRywI_pnl3cXhe3xfD5nDg52IO_7gzhQIJujfKnDeivL3x1eD3N6LQxQH44
2.7056072,10.080186,Princess Computer - Girl Games,Children,General play,"From the creators of Baby Princess Phone and the amazing baby phone, now we present the stunning princess computer.

These princess games will teach your baby skills through different animations in different games for your phone.

Select any of t...","10,000,000",3.61,https://play-lh.googleusercontent.com/FPIHZU_frlYRc8udYlQUkQbdpnNHAIkk_RaZ_g0LVk-QWmKwbrYI8nbDkVf6RnnH6iE
2.2221448,8.84282,ABCmouse Music Videos,Children,General play,"**Free with your ABCmouse.com membership** 

Introducing the ABCmouse Music Videos app, featuring 50+ animated music videos from the award-winning learning program, ABCmouse.com. You and your child can enjoy the ABCmouse Music Videos App anywhere, ...","100,000",n/a,https://play-lh.googleusercontent.com/XTTbVoyTOzM4EsIglIO8H11wTRPkCmLytkIq1pMNx3kZivB3nnIBX2LRVo6-JuJmenG8
0.21620947,10.974464,Hey Duggee: The Exploring App,Children,General play,"Time to go exploring, Squirrels! Introducing the latest app featuring Hey Duggee! Safe, ad-free fun for your little ones.

Go on an adventure with Duggee and the Squirrels as they set out to earn seven brand new badges.

Completing each activity ...","5,000",n/a,https://play-lh.googleusercontent.com/R1Py9DnSl6318HVPgAMNab0MzweQidgdtfd6JDYmn7OxBKh7upiZmJpO_LQ6LqP8IuI
2.1099641,11.00587,Vegetables Cards PRO,Children,General play,"* Quick, Fun & Easy Ways to Learn Vegetables with Multiple Languages.
* Learn English Faster
* Learning languages in a playful way.

Pro Edition :
(1) No Ads.
(2) Provides full-function. (* Auto-Run Mode )
(3) Support offline mode.
(4) Suppor...","10,000",n/a,https://play-lh.googleusercontent.com/vLIFA5XAV7oKguybUhR74wsEFEUeOzj1sHtddTylS3ymgHSY_DM0xJK0Ed9hYbw0r-ir
0.8942015,10.715909,Toca Pet Doctor,Children,General play,"The pets need your help! In Toca Pet Doctor our animal friends want your love, care and help.

Meet 15 animals who are all craving your attention. Through innovative play you can help the dove, or clean up the pup! Oh no, did the angry worm acciden...","100,000",4.17,https://play-lh.googleusercontent.com/_JZu2p8NDFzOvpadY5uwfCVtzFZXT709BulnpOPtiwenQiEcP925MsDgaJBAzq8iCjA
5.3036113,7.976421,English For Kids,Children,Literacy - English / ABCs,"- English for Kids app is a way of learning English for kids or beginners. It makes learning English efficient and fun.

- Easy to learn vocabulary through pictures.

- Topics:
ـــــــــــــــــــ
• Alphabet
• Numbers
• Colors
• Shapes
• Da...","1,000,000",4.45,https://play-lh.googleusercontent.com/eYSdfktIiXFlkzcjV6pn3Fofst1GuqJhZ7JwhOpOy8AzjOFMmRXZx5FoYV2WDG1fqHw
2.604251,11.7940645,Educational Games for Kids: Colors Numbers Animals,Children,Learning play,"“Educational Games for Kids: Colors, Numbers, Animals” is an educational game in which little kids can learn colors, numbers, animals, shapes, vehicles, occupations, fruits, vegetables, musical instruments and sports with pleasure via fun animations ...","1,000,000",n/a,https://play-lh.googleusercontent.com/NXcxqZoSbkX1UMH0oXMaIESlFCyqo3z-e3TAVaHbB_emEYTNJnsiD_FZwz7SY6XQwQtP
1.5968021,4.6251345,Daddy Up,Parents,Parental support,"Whether you're a new dad or adding another cub to the family, Daddy Up is the dad's field guide to pregnancy. 
 - weekly pregnancy tracking
 - rugged baby-size comparisons
 - customizable daddy checklist
 - journal log
 - contraction counter
 -...","100,000",4.36,https://play-lh.googleusercontent.com/NAj2X8A1_ktRSVhJLLKBsySJo_IQIdGsZQw7bvchNqacnn30rJYfQ2o5kx2DAmlW_Ug
1.5266336,5.5710025,BackThen baby milestones album,Parents,Baby photos,"BackThen is the perfect baby memory book app, photo & video app for your baby bump, baby growth during pregnancy pictures, and baby milestones.

This is the photo & video moments journal for proud parents. With BackThen, you can share your child’s ...","100,000",4.75,https://play-lh.googleusercontent.com/bbdar0uuQw2JkIhIM9eV9l_4tybBkiL6wGe7Q5J5IBxP_u_wpD87oHeI3sV86riqWY8
1.0418684,10.388332,Moonzy: Games for Children,Children,General play,"Welcome to the Carnival!🎉 Do you like free games for girls or kid games for boys? Games for toddlers free are perfect for all kids! See you in fun games for kids! 👧🧒

Moonzy is having a real costume carnival! 🎭 He has invited all his friends. And y...","500,000",n/a,https://play-lh.googleusercontent.com/CSY8OsJZGKsNgw45AJn4AdYlYZ-HlZsMmrm0Q9rJXPr0Ua_wvcTkXHdQ_6jcdxl0cz_F
6.2285447,11.275443,LetraKid Cursive: Alphabet Letters Writing Kids,Children,Literacy - English / ABCs,"""LetraKid Cursive: Alphabet School Writing for Kids"" is an educational learning game app for kids 4, 5, 6, 7, 8 years old that can help them to learn to write cursive letters, while having fun when doing so!
Alphabet, ABCs letters, 0-9 numbers, shap...","1,000,000",4.05,https://play-lh.googleusercontent.com/eomVbsSVwsmXRBIdwmLDPYDEzTf2slTItq1rIslqGdu13I_gWbuK1xqOlIyI4sXktBM
-0.23846336,7.9804935,Goodnight Moon - Classic interactive bedtime story,Parents,Helping babies to sleep,"Goodnight noises everywhere... 
  
65 years ago, Margaret Wise Brown and Clement Hurd created one of the most beloved bedtime books of all time. Now, the best-selling children’s classic Goodnight Moon has been beautifully re-imagined as an interact...","5,000",4.33,https://play-lh.googleusercontent.com/VnPzs4jr-QVhj23qQ1WH-pAJvEgkPlGXxA5aUzSFKGlcHuZPp16kZ6xNRDzkVRhoTAPo
5.4237423,8.461267,Studycat: Learn French for Kids,Children,Literacy - non-English,"Learning French is fun with Studycat!
Our educational language learning games will entertain your kids as they learn French.

• Certified by the kidSAFE Seal Program - our app is built with your child’s privacy in mind!
• Educational Expertise - ...","100,000",4.09,https://play-lh.googleusercontent.com/erLZ3q_qIOpgSS80ViIdTv_KCHtJHlwiWHxFO8Z77tB3tbVtBYkYW5DarcvsXEj9ZH8
0.6028845,5.8327146,eyLog Parent,Parents,Tracking babies' rhythms,"eyLog Parent enables parents to understand their child's development on a more regular and real-time basis, increasing their involvement in the activities at the nursery. Parents can access their child’s learning journey, daily diaries and reports on...","100,000",4.24,https://play-lh.googleusercontent.com/UuGtU3wFYe-j4QXw9ZGsRvqnMdld_H7xBiV_qnRa__W0064fIB010hbxn757l4gB9A
4.0737185,9.010953,Helen Doron Read,Children,Literacy - English / Reading and Stories,"With this easy to use app, learning to read in English is an enjoyable experience. Developed by linguistic experts, children learn to read in their own time and at their own pace.
 
With Read, children can:
•	Hear the word spoken correctly.
•	See...","100,000",4.25,https://play-lh.googleusercontent.com/CFRmbtHXPONtJaKoOQ0vI1GuJsC_x5GhtU6nyI6ZYeOBjbFy-g0thKwbfc-Y0Rr0Ysg
1.0211892,5.957927,Happity - find baby classes,Parents,Parental support,"Trusted by over 1 million parents - Happity helps you find parent & child classes - both online and in-person.

* Search by day of the week
* Filter classes by child's age
* Browse by category - toddler football, sensory play, baby ballet and mor...","10,000",4.58,https://play-lh.googleusercontent.com/Q90tvC6kUnNFINg_7_DTZ4GSaehTOdcvGpCT7a19iZAObYgRirL18o0XwxgZSXVVXFc
6.421038,9.353855,Arabic ABC World - Muslim Kids,Children,Literacy - non-English,Arabic ABC World 2017 is an Islamic Learning Android application for Muslim Kids around the globe to learn Arabic letters as well as English alphabets by interactive means. Arabic ABC World will help Muslim parents to teach toddlers about the Arabic ...,"50,000",4.0,https://play-lh.googleusercontent.com/AQIsKP15Tkaiy1rQ5UD9WWfdLv2IhXNsf1Xlqq30Zg3Uw4QtGBfR_zc9y1EKyER1P0o
5.35288,10.787238,Funny Food! learn ABC games for toddlers&babies,Children,Literacy - English / ABCs,"Learning letters and sounds of ABC Alphabet phonics in educational kids games! We have put together the most effective methods to learn writing ABC & letters for kids!🍭🤗

🎈While playing with funny food, your child will quickly and easily become fam...","5,000,000",4.39,https://play-lh.googleusercontent.com/i_SuH7IIOTGa96BLJ_-HEm5rGALrcoH2K6X-2xnQFjDSa59AQc53iu--7xBLXW_KUQ
0.38792375,5.774915,ParentZone,Parents,Tracking babies' rhythms,"Stay up to date with your child’s activities and achievements from anywhere.

Your Childcare Provider will upload photos and descriptions of your child’s day so that you’ll never miss a moment of your child’s development again. You can log in secur...","50,000",4.72,https://play-lh.googleusercontent.com/Kr4ds06REomp2m8r8mFZVc36kOj3v3qptbhuGOmRkiwg7GKJfkA_eoC6aNIMLefImlY
-0.71922517,10.084533,Dinosaur Truck: Games for kids,Children,General play,"Choose the parts you want to assemble your own unique truck, then transport goods for your dino friends.
You are going to be the king of trucks, and everyone is waiting for your deliveries! Create a one-of-a-kind truck, select your transportation ta...","1,000,000",3.96,https://play-lh.googleusercontent.com/XAEIMQTQV81BKwQHcnTr0gGvQZS5qWSwgUxuYWg2otPzdZ_7ldl0tMpjmg4DNzzGd4w
4.6219683,9.421659,Letter Puzzle: Learn To Read,Children,Literacy - English / Reading and Stories,"Includes: English, German, French, Spanish, Hindi, Chinese, Russian, Indonesian, Italian, Turkish, Polish, Danish, Swedish, Bulgarian, Catalan, Georgian, Slovak, Czech, Hungarian, Greek, Romanian

Can learning to read be as easy and exciting as pla...","100,000",n/a,https://play-lh.googleusercontent.com/H4n3maJQcCGc9fAnBpdgrhtJbv-DF6t-nG8zm3cTjWZIPQCiNA7BATZekXjMMs6BGRQ
-0.5461146,6.9580965,ChatterBaby,Parents,Helping babies to sleep,"What is ChatterBaby?
ChatterBaby compares your baby’s sounds to our database of roughly 1,500 sounds, to determine whether and why your infant cries. It uses math(emagics).  Before you use it, you must apologize to every math teacher you’ve ever tol...","100,000",3.7,https://play-lh.googleusercontent.com/wbyGqLMeAQImwEDTSOoGXx5r6M1udPeP0imPUuyBVe9m4bTjSSVMYDcJPkf2VkYk37M
4.273558,13.605401,CaQ Arithmetic Premium,Children,Numeracy development,"The full version of the Correct and Quick Arithmetic Premium app is available especially for families and schools. The app is free of advertising.

You can share purchased apps from Google Play with up to 5 family members using Google Play Family L...",50,n/a,https://play-lh.googleusercontent.com/JVnQ4pyNbrR7vSnlo7SP4nh8xaGRjeLVmADo2w3B5Zqg7s0jH7x3WIUa6PGPBLqUheSB
2.67804,9.808775,TinyTap: Kids' Learning Games,Children,Learning play,"Tiny Tap app is for parents who want to turn their kid’s screen time into an independent learning experience. Join the millions of parents worldwide who use Tiny Tap as their favorite everyday kids’ learning tool.

*** 150,000 educational games for...","1,000,000",4.46,https://play-lh.googleusercontent.com/qow-7EwyLCPMF7_L44Q4gOwhh5b4lwVibBQnmVXWx8tqOwXCI_qSdgGyIUStOHIAfAD_
